cst_dim_id,transdate,transdatetime,amount,docno,direction,target
501948157,2025-05-16 00:00:00.000',2025-05-16 15:14:25.000',200000,7819,f90e12f1272cf72d1ce3d26dfc8f8740,0
455852784,2024-12-15 00:00:00.000',2024-12-15 20:23:49.000',37000,12809,66d5e89ad96d8f233443cb1c455e77ec,0
2938208716,2025-01-29 00:00:00.000',2025-01-29 11:55:56.000',40940,12923,47ddd1cd50c02368ca46a9928790f061,0
456000634,2025-02-26 00:00:00.000',2025-02-26 15:34:23.000',100000,13063,87b698d1edae13c21ce86678de3b8546,0
455852784,2025-05-21 00:00:00.000',2025-05-21 16:25:50.000',20000,4941,645fa6b90343b8d1ae1790a55abfde89,0
455296083,2025-01-20 00:00:00.000',2025-01-20 21:21:39.000',35000,6923,e3938781b3f7e10cb4b8371410945a3c,0
2937759666,2025-02-01 00:00:00.000',2025-02-01 10:53:54.000',10000,8811,22b84292f0ebce65ad0808342615a03b,0
455296083,2025-07-11 00:00:00.000',2025-07-11 09:59:19.000',73000,12340,e3938781b3f7e10cb4b8371410945a3c,0
2934995000,2025-06-08 00:00:00.000',2025-06-08 22:08:32.000',12907.807,12940,295dd1e69e8809d666997f27c5170dc8,0
453720887,2025-06-10 00:00:00.000',2025-06-10 15:12:38.000',100000,4530,dafafedfde736200374c7645f5f4be65,0
456173125,2025-07-04 00:00:00.000',2025-07-04 18:20:41.000',156000,1089,714691bf7ba0f87723004471d3ec62c4,0
2937778211,2025-02-11 00:00:00.000',2025-02-11 18:08:16.000',100000,3138,b49b59c3f532de501500eb6ac7a1ffb5,0
455872078,2025-08-15 00:00:00.000',2025-08-15 12:48:53.000',90000,1184,07c79babfb09d7bc48d0fb0eed091a38,0
2933375279,2025-02-21 00:00:00.000',2025-02-21 19:08:37.000',20000,5145,0c1de05ea765df1559aabe6d5e076133,0
2933083574,2024-12-21 00:00:00.000',2024-12-21 20:33:40.000',9380,7140,a6b911a3213e689864499f70878aefdc,0
2933375279,2025-07-10 00:00:00.000',2025-07-10 17:14:16.000',224000,1849,0c1de05ea765df1559aabe6d5e076133,0
452171932,2025-01-24 00:00:00.000',2025-01-24 18:48:05.000',100000,2476,47344e7b172a9693714f42a664759568,0
454360696,2025-01-09 00:00:00.000',2025-01-09 13:37:27.000',112000,6611,9412cc74cb6de4fd0185d3ccd382bd9f,0
452718092,2025-01-14 00:00:00.000',2025-01-14 16:07:09.000',4000,7248,f7492eccd201d138a6381c4c09c562e9,0
2095839711,2025-07-29 00:00:00.000',2025-07-29 08:19:24.000',50000,9068,3cc4014ea29c9c6cf5e7a7449c78793a,0
2684034681,2025-03-03 00:00:00.000',2025-03-03 09:28:03.000',5000,10622,10d7b169ab61cb3d19f4833ff6a5c72d,0
2934593904,2024-12-09 00:00:00.000',2024-12-09 15:32:07.000',3750,896,8c9717b2c8ecebef8b9e7d3b623d6c51,0
1286648072,2025-04-25 00:00:00.000',2025-04-25 12:52:18.000',5000,6380,71a9bdfa4fd933d2adeceddb449dfa22,0
2937764287,2025-04-25 00:00:00.000',2025-04-25 11:11:57.000',22000,9906,ef8fbc05a5c7b7f022d47b72654a9e1a,0
2937607295,2025-05-22 00:00:00.000',2025-05-22 13:12:31.000',2184,10558,73cd570190c187d695c4cce6c99c7055,0
2937782448,2025-04-25 00:00:00.000',2025-04-25 16:36:02.000',7000,3591,3f0e255baa674faeb6e70ba79cede172,0
2683930531,2025-05-30 00:00:00.000',2025-05-30 21:07:36.000',10000,5546,6208ba4394c05186d14887ec3c368507,0
501247811,2024-12-31 00:00:00.000',2024-12-31 14:58:11.000',40000,7436,c22728de8e0b2ff6bb27c533ddb93e75,0
454732825,2025-03-06 00:00:00.000',2025-03-06 18:15:46.000',750,5139,1ce3a94e57d90195e2ef27c2b90a0d80,0
454460311,2025-01-01 00:00:00.000',2025-01-01 17:21:17.000',200000,12678,a109fd20be9ec789f7e6509eda0178ea,0
456000634,2025-08-04 00:00:00.000',2025-08-04 16:38:39.000',5000,11858,87b698d1edae13c21ce86678de3b8546,0
501247811,2025-02-25 00:00:00.000',2025-02-25 20:08:23.000',153000,1548,2d04eb984c4e3dc3da3de099081a60f0,0
2937762710,2025-04-26 00:00:00.000',2025-04-26 21:17:49.000',10000,1599,1ae8ce6370fc6d44b8408787fde4b75c,0
452274831,2025-03-06 00:00:00.000',2025-03-06 13:23:11.000',20000,2590,eb73122c4d7478bb4e3189b32630c20c,0
456173125,2025-08-25 00:00:00.000',2025-08-25 12:54:57.000',50000,6304,1e5842fc8296fc12eb0bc32ab72e9403,1
2937827669,2025-05-23 00:00:00.000',2025-05-23 16:29:26.000',100000,6887,e2764316c0e77eb866047a877c06be91,0
2095839711,2025-07-04 00:00:00.000',2025-07-04 23:45:39.000',5000,10367,80f7d8aeafb62f565ee6bc617baecce5,0
2937708912,2025-03-04 00:00:00.000',2025-03-04 11:56:26.000',100000,10497,e9775740c162065df7fd33e33bfb86e2,0
2937782448,2025-05-27 00:00:00.000',2025-05-27 15:35:20.000',30000,7470,3f0e255baa674faeb6e70ba79cede172,0
453173126,2025-07-18 00:00:00.000',2025-07-18 16:22:48.000',100000,10195,1335173cb45e97cbf9c5b56d244b2017,0
2094903392,2025-02-26 00:00:00.000',2025-02-26 10:43:11.000',1500,1257,76d7c37b56e3f55d251e0c2be5e5b162,0
2937859498,2025-04-18 00:00:00.000',2025-04-18 14:49:57.000',70000,1667,1f1ec07ffa06b3258d49beb4fb3d9f63,0
453720887,2025-05-08 00:00:00.000',2025-05-08 09:46:31.000',14000,2034,58c42b30d7bae1fede1c52381aac533d,0
455148370,2025-02-03 00:00:00.000',2025-02-03 16:20:22.000',10000,4714,26c205c52fb0d2f620389bed3bf072ec,0
453720887,2025-04-11 00:00:00.000',2025-04-11 11:00:24.000',11000,5744,bee9a10bc22c161b1c24ffee7fe89c0e,0
2935076378,2025-02-11 00:00:00.000',2025-02-11 09:18:03.000',248300,6215,781b0758d16d2b8dd959823694bc41eb,0
453055831,2025-07-03 00:00:00.000',2025-07-03 16:59:51.000',5000,7273,c759542130fdd1be9959b0d256487f47,0
456112296,2025-05-27 00:00:00.000',2025-05-27 19:36:56.000',16864.32,7796,46f52e2ac0b98d744aa8eaa36258a6eb,0
498811236,2025-06-17 00:00:00.000',2025-06-17 13:54:57.000',500,1160,5b8673bac61c2f1050867aeed437a5bf,0
501948157,2025-01-24 00:00:00.000',2025-01-24 22:56:38.000',1000,1928,4c2c09119bb944976a319b6a6fde7b89,0
2933793914,2025-02-26 00:00:00.000',2025-02-26 11:13:42.000',59600,2399,56a897b9ba8c4bfeea27d0853577da42,0
2933493153,2025-06-22 00:00:00.000',2025-06-22 18:59:26.000',10200,8430,d677d4e1a0f625e1ad746ea950c9dca9,0
2938983937,2025-06-05 00:00:00.000',2025-06-05 18:49:18.000',71000,8689,f3e377840200b626f9d54d39b343bc85,0
465356982,2025-04-01 00:00:00.000',2025-04-01 08:02:42.000',5000,5385,9030efc541153c7eb82a2280c59cda34,0
2933375279,2025-01-13 00:00:00.000',2025-01-13 18:06:08.000',6500,5902,0c1de05ea765df1559aabe6d5e076133,0
2937932020,2025-03-21 00:00:00.000',2025-03-21 15:33:40.000',23700,6535,0994c156360d88b500dbead6432b2952,0
456151884,2025-05-04 00:00:00.000',2025-05-04 13:43:18.000',5000,9192,86f9023d9a028ef625bc6e0d65910951,0
455616004,2025-01-17 00:00:00.000',2025-01-17 00:10:21.000',107150,10383,43602addbb0dad772037d31e39a56f51,0
2684218560,2025-04-05 00:00:00.000',2025-04-05 23:45:42.000',5000,928,987e5457ac8a84ba27a3293ad338fea6,0
2112800905,2024-12-28 00:00:00.000',2024-12-28 18:43:36.000',32000,12209,c3c8daddee7d043dacec933a269a7a34,0
2938063812,2025-05-17 00:00:00.000',2025-05-17 09:02:32.000',1500,12413,7bb3ecac59b19e39d8f2e263f29f8788,0
2938023904,2025-05-23 00:00:00.000',2025-05-23 12:00:59.000',5000,12836,9da144223d8f6574c72fa67e7490a3fb,0
2933793982,2025-08-07 00:00:00.000',2025-08-07 22:19:06.000',19477.854,131,f6d89d05d86d8ccad51b01e95048fd75,0
2933793982,2025-08-02 00:00:00.000',2025-08-02 14:46:46.000',900,199,f352ff89bd8ba8fcc242dd7c6689fe63,0
453423845,2025-03-19 00:00:00.000',2025-03-19 03:53:07.000',40000,2315,8b951674204f84020ebcd8d99b6cb29c,0
455852784,2025-07-08 00:00:00.000',2025-07-08 13:24:49.000',5000,4066,645fa6b90343b8d1ae1790a55abfde89,0
489835371,2024-12-06 00:00:00.000',2024-12-06 13:23:33.000',1930,8029,11b18e8f05bbd1e5c155682d977c7193,0
2933493153,2025-01-14 00:00:00.000',2025-01-14 16:36:58.000',3412.92,11111,d677d4e1a0f625e1ad746ea950c9dca9,0
2934704401,2025-05-16 00:00:00.000',2025-05-16 16:39:15.000',6000,11184,54dff19c6731ff0b5589627834cc6284,0
456591642,2025-02-10 00:00:00.000',2025-02-10 15:19:04.000',5000,1243,59fb538d5c6a9b5853b5787a29c02102,0
2685248091,2025-05-07 00:00:00.000',2025-05-07 18:41:43.000',5000,1756,af2d1bc5e895ae2e33d17e831fa81877,0
452518788,2025-08-10 00:00:00.000',2025-08-10 14:32:23.000',5000,2948,7d3fbd4cb8e16a0660c28187bc53fda8,0
1286648072,2025-03-20 00:00:00.000',2025-03-20 16:00:20.000',10000,3205,71a9bdfa4fd933d2adeceddb449dfa22,0
2938678288,2025-03-06 00:00:00.000',2025-03-06 20:21:13.000',54000,2441,ab9bb758a33b0bf064355d09cd166318,0
2937764287,2025-05-21 00:00:00.000',2025-05-21 17:59:56.000',2000,5634,ef8fbc05a5c7b7f022d47b72654a9e1a,0
453055831,2025-06-06 00:00:00.000',2025-06-06 20:11:29.000',1800,3369,c759542130fdd1be9959b0d256487f47,0
454061799,2025-08-13 00:00:00.000',2025-08-13 17:59:51.000',14500,10028,900b2dd4fb35d94bba086afd3009f61d,0
2937649420,2024-12-29 00:00:00.000',2024-12-29 17:35:10.000',155000,5272,1ff4c4d2a99c64aa1b1b26474b12f31d,0
456156194,2025-04-18 00:00:00.000',2025-04-18 15:29:02.000',5000,8106,b749999ad5dd738f976c095995ce37cb,0
452274831,2025-03-22 00:00:00.000',2025-03-22 06:24:04.000',25000,10720,eb73122c4d7478bb4e3189b32630c20c,0
2096229005,2025-04-14 00:00:00.000',2025-04-14 18:16:35.000',70000,861,a67156efbee3a96881f92a0d61758ee4,0
499678068,2025-03-27 00:00:00.000',2025-03-27 14:00:31.000',35000,6002,6fb0a3938f151807389067c0501cb2b0,0
2096229005,2025-07-01 00:00:00.000',2025-07-01 23:27:27.000',20000,986,b3a3d4a6006293195d998957d4f01e42,0
2933493153,2025-07-01 00:00:00.000',2025-07-01 10:42:35.000',150000,2502,a3ac51a60644220e632e01f55f612f7c,0
456112296,2025-01-07 00:00:00.000',2025-01-07 23:06:54.000',17000,3739,421b46b77d1777aee954cc31233daa51,0
2684034681,2025-06-26 00:00:00.000',2025-06-26 15:46:58.000',10000,4920,10d7b169ab61cb3d19f4833ff6a5c72d,0
454326351,2025-01-22 00:00:00.000',2025-01-22 12:18:02.000',10000,8585,abacaca0b59383863774bdeb81e77204,0
2684218560,2025-01-23 00:00:00.000',2025-01-23 10:53:54.000',79500,10078,9f4273a4438d2a8a4c5fda1cb315472a,0
455852784,2025-05-17 00:00:00.000',2025-05-17 15:14:59.000',10000,1668,645fa6b90343b8d1ae1790a55abfde89,0
501247811,2024-12-30 00:00:00.000',2024-12-30 15:31:59.000',80000,3170,e033186a1b0a500fcfb636a1c8857b4a,0
2934704401,2024-12-20 00:00:00.000',2024-12-20 11:02:37.000',10000,9721,54dff19c6731ff0b5589627834cc6284,0
2937526973,2025-05-11 00:00:00.000',2025-05-11 16:32:29.000',50000,1312,3ea4cf0a3b0e38e6a16abd2e674c57a3,0
501247811,2025-04-25 00:00:00.000',2025-04-25 23:40:15.000',30000,2559,64d99cc1e239deac882ade94ff159783,0
452171932,2024-12-29 00:00:00.000',2024-12-29 15:17:55.000',54000,5178,bdc7a4527f2d0f0bb1200d677fdd6d51,0
2934295459,2025-04-05 00:00:00.000',2025-04-05 12:17:43.000',10000,3745,7ffd4fa86d0acb39296ce9052709f4ed,0
453145885,2025-02-18 00:00:00.000',2025-02-18 13:27:22.000',100000,7066,91a752ed86f31a7e1f032054a09ecdb3,0
2937668970,2025-05-03 00:00:00.000',2025-05-03 23:44:18.000',20000,9244,7fc3568e388a9b8fad9ff224b240b471,0
451099995,2025-07-02 00:00:00.000',2025-07-02 11:57:08.000',20000,9581,2c286314b308ece42dd816de83a2144b,0
452951313,2025-03-31 00:00:00.000',2025-03-31 22:54:35.000',50000,10687,284f2dfd6013a7a30a5942eec5fa41a2,0
2937759666,2025-06-04 00:00:00.000',2025-06-04 10:36:22.000',15000,11096,22b84292f0ebce65ad0808342615a03b,0
2938150265,2025-02-28 00:00:00.000',2025-02-28 10:24:05.000',41976,6117,65a50ae9ab335767ef8424a233aa4620,0
456326660,2025-01-23 00:00:00.000',2025-01-23 22:56:44.000',19000,6223,3b6200f28be9543f7d3017e92c5a900d,0
452966691,2025-04-02 00:00:00.000',2025-04-02 09:14:48.000',10000,7544,c4ea468194fa3162a9e67d10a761d7bb,0
2937769334,2025-03-27 00:00:00.000',2025-03-27 18:49:41.000',600,10474,e352629598a2e1fe18b9c8cf44633ccf,0
2937762710,2025-03-23 00:00:00.000',2025-03-23 00:04:23.000',10000,10561,9501605e5bc0b804e6c69d9bc5f4eef8,0
455852784,2025-02-10 00:00:00.000',2025-02-10 17:14:55.000',8700,11594,c7b14bf2c1c938a0509088522795fdce,0
452910230,2025-07-08 00:00:00.000',2025-07-08 18:14:21.000',30000,6552,0d03921c089363718479d98df30b5aad,0
455296083,2025-04-26 00:00:00.000',2025-04-26 14:41:14.000',20000,2158,e3938781b3f7e10cb4b8371410945a3c,0
2937649420,2024-12-21 00:00:00.000',2024-12-21 12:21:39.000',17000,7240,d81e3bd095e0581d0b03618ea8ed5654,0
450724681,2025-02-15 00:00:00.000',2025-02-15 12:30:47.000',50000,11368,b1bad967c9a07c387478a24f700412f8,0
455148370,2024-12-27 00:00:00.000',2024-12-27 12:30:02.000',10000,11688,26c205c52fb0d2f620389bed3bf072ec,0
2937630576,2025-08-23 00:00:00.000',2025-08-23 19:25:52.000',5000,11731,142fb99b4b6a17e93c69436463fe45bb,0
2935544871,2025-04-10 00:00:00.000',2025-04-10 15:46:54.000',14260,12215,264056829227ea7fbaf46fad95ca6ed6,0
2937941790,2025-03-28 00:00:00.000',2025-03-28 20:57:10.000',100,12972,86c7e37480421a5ca4cbed299360a09c,0
2937764287,2025-07-23 00:00:00.000',2025-07-23 19:01:07.000',500,2521,d26c564c8de8f8eab324cb751fed348f,0
456173125,2025-02-05 00:00:00.000',2025-02-05 23:36:39.000',3000,5814,889967fc95bdc8b8980fcd76e6672b7f,0
454464049,2025-04-25 00:00:00.000',2025-04-25 12:52:28.000',20000,9160,923cc720fc46b9d672e566624626bb8b,0
455852784,2025-07-01 00:00:00.000',2025-07-01 10:14:07.000',45000,11995,645fa6b90343b8d1ae1790a55abfde89,0
2095448725,2025-06-23 00:00:00.000',2025-06-23 14:37:54.000',10000,12730,d09567efc5d955eded1ecffecc174fe1,0
456355739,2025-06-20 00:00:00.000',2025-06-20 19:24:17.000',10000,157,5474be9abe881a40790bdaa1d324f43b,0
455708444,2025-02-23 00:00:00.000',2025-02-23 18:01:55.000',300000,320,2ef648ed4a8502079a351db6f335882f,0
452966691,2025-02-08 00:00:00.000',2025-02-08 16:37:38.000',5000,2778,c4ea468194fa3162a9e67d10a761d7bb,0
2935492004,2025-05-29 00:00:00.000',2025-05-29 10:41:39.000',1570,4215,562faac8428c328b18e795ecc3698ff6,0
452171932,2025-02-06 00:00:00.000',2025-02-06 12:59:32.000',20000,6395,47344e7b172a9693714f42a664759568,0
2937607295,2025-04-18 00:00:00.000',2025-04-18 21:12:31.000',1885,7450,bf7d6636faaa189d75afc9e348bfce49,0
456112296,2025-07-16 00:00:00.000',2025-07-16 19:01:15.000',105000,3553,92b3d49e784e7b0f93e6a0f9c55c2584,0
456173125,2025-02-05 00:00:00.000',2025-02-05 12:03:25.000',12000,8759,889967fc95bdc8b8980fcd76e6672b7f,0
2937827669,2025-01-27 00:00:00.000',2025-01-27 17:04:00.000',40000,10954,e2764316c0e77eb866047a877c06be91,0
2937762710,2025-03-03 00:00:00.000',2025-03-03 22:04:43.000',16000,12143,68f36bf9dd96604a7ae8a33bedd1a133,0
2934812537,2025-07-04 00:00:00.000',2025-07-04 07:40:04.000',2000,12497,86dbb7bb9ea64526345ceae1d9ba2592,0
454966600,2025-04-08 00:00:00.000',2025-04-08 15:44:27.000',5000,12959,bda70a6b95599e421521efe1e6ebbe21,0
2095314234,2025-08-03 00:00:00.000',2025-08-03 15:44:58.000',5800,5661,5eb09003e1a1831ed3bf03315edaae0e,0
2934079753,2024-12-26 00:00:00.000',2024-12-26 22:20:18.000',3000,8080,0afb567220cdc0a2aa1a11662c259256,0
2933725046,2025-05-08 00:00:00.000',2025-05-08 19:13:15.000',5000,9404,639bd8a0613721b132d1778ea861238c,0
452951313,2025-03-03 00:00:00.000',2025-03-03 09:24:11.000',2000,11604,91b0d8b37153249b1ef4dd9ee31ccd87,0
456151884,2025-05-31 00:00:00.000',2025-05-31 18:31:27.000',6000,12684,86f9023d9a028ef625bc6e0d65910951,0
451004861,2025-06-13 00:00:00.000',2025-06-13 19:49:20.000',50000,12931,b068ac1bd3e85db9c03a5f75f2f6854d,0
2937859498,2025-02-06 00:00:00.000',2025-02-06 18:56:43.000',35000,3136,1f1ec07ffa06b3258d49beb4fb3d9f63,0
2112800905,2025-08-06 00:00:00.000',2025-08-06 18:11:36.000',40000,10787,c3c8daddee7d043dacec933a269a7a34,0
453561213,2025-04-02 00:00:00.000',2025-04-02 17:01:15.000',124900,12545,aed7a1a621fa4cae0d7bcfeb2b5b7a49,0
453308233,2024-12-13 00:00:00.000',2024-12-13 14:21:45.000',30000,12640,1a5de80a45e3dfc6735ff42948a3d0e6,0
2095336822,2025-07-19 00:00:00.000',2025-07-19 00:02:15.000',450,3813,502316602f75b8b950822466b8f9a069,0
2935076378,2025-03-14 00:00:00.000',2025-03-14 15:48:48.000',10174,3911,781b0758d16d2b8dd959823694bc41eb,0
2112406217,2025-06-26 00:00:00.000',2025-06-26 15:22:32.000',1500,6710,df550d9bd7137263a1156e27377a2f26,0
453670216,2024-12-25 00:00:00.000',2024-12-25 18:52:37.000',220000,10913,e3b38cf1b8f427a21201d1f04a80d62e,0
2685175517,2025-06-14 00:00:00.000',2025-06-14 17:52:04.000',40000,12628,6cb9048bdc967ec6b2c8210500c87ec9,0
2937759666,2024-12-04 00:00:00.000',2024-12-04 21:46:50.000',123000,13098,7792f9dc687c78bb895d97eda2be08c7,0
2937920677,2025-07-27 00:00:00.000',2025-07-27 09:09:06.000',6000,12319,f3ace99f57e765fd13031b1d661b0556,0
2112800905,2025-03-16 00:00:00.000',2025-03-16 15:12:35.000',1000,12624,c3c8daddee7d043dacec933a269a7a34,0
456591642,2025-04-02 00:00:00.000',2025-04-02 13:08:04.000',2000,1587,1bc9c1b4ba5cda8d7d35c49be9b1a36f,0
453720887,2025-05-27 00:00:00.000',2025-05-27 15:38:41.000',600,1898,bee9a10bc22c161b1c24ffee7fe89c0e,0
2937912805,2025-03-06 00:00:00.000',2025-03-06 17:14:28.000',110000,4685,d266cea6c1ee306a9791923651c38150,0
2937859498,2025-01-15 00:00:00.000',2025-01-15 13:45:21.000',1000,5353,1f1ec07ffa06b3258d49beb4fb3d9f63,0
455992264,2024-12-13 00:00:00.000',2024-12-13 17:55:49.000',10540,8813,55c1451abf30905d158f9f3645d48b2c,0
451099995,2024-12-09 00:00:00.000',2024-12-09 13:35:29.000',13000,1711,b788ce02273d5fd2563bf1197b430aa4,0
2934812537,2025-07-08 00:00:00.000',2025-07-08 10:43:03.000',3700,3836,86dbb7bb9ea64526345ceae1d9ba2592,0
452966691,2025-01-05 00:00:00.000',2025-01-05 12:25:31.000',72400,8832,101b2ea7b935d91957bbf6824ed64d09,0
2094903392,2025-06-09 00:00:00.000',2025-06-09 10:58:31.000',5000,10373,22d0ae50c6c7c2b0d44c836ee8dbf494,0
452718092,2025-03-06 00:00:00.000',2025-03-06 16:56:28.000',18800,11347,f7492eccd201d138a6381c4c09c562e9,0
2684371840,2025-06-12 00:00:00.000',2025-06-12 22:59:54.000',2000,2286,49bd05dbeb272e3330af9d0fb3787021,0
2937833270,2025-07-11 00:00:00.000',2025-07-11 18:10:28.000',50000,2495,a0eb101ef39595d1533cd1eeecac7f1b,0
2095839711,2025-07-16 00:00:00.000',2025-07-16 15:23:26.000',10000,3837,3cc4014ea29c9c6cf5e7a7449c78793a,0
451004861,2025-04-09 00:00:00.000',2025-04-09 13:56:02.000',2000,916,b068ac1bd3e85db9c03a5f75f2f6854d,0
2937649420,2025-05-07 00:00:00.000',2025-05-07 15:06:58.000',5000,2081,d81e3bd095e0581d0b03618ea8ed5654,0
456445886,2025-07-29 00:00:00.000',2025-07-29 17:21:06.000',30000,4037,7ab76ce2a8f90efcb5ff8d4c2c2d3695,0
456065880,2025-02-21 00:00:00.000',2025-02-21 11:52:52.000',11000,7424,743464acdf1b92dff34e05a47db5aa36,0
2937762710,2025-01-12 00:00:00.000',2025-01-12 21:41:32.000',15000,5171,31fc157258c1949a1b83e8ba77a9dcf4,0
2938150265,2025-04-30 00:00:00.000',2025-04-30 19:55:28.000',1800,5276,65a50ae9ab335767ef8424a233aa4620,0
2937827669,2025-06-03 00:00:00.000',2025-06-03 08:05:52.000',10000,10162,e2764316c0e77eb866047a877c06be91,0
456065880,2025-07-13 00:00:00.000',2025-07-13 14:48:47.000',30000,2087,743464acdf1b92dff34e05a47db5aa36,0
455536283,2025-02-12 00:00:00.000',2025-02-12 10:35:07.000',109000,2293,456df69c93f581a12ac8b6b4f901cc83,0
455296083,2025-07-13 00:00:00.000',2025-07-13 11:09:50.000',20000,2711,e3938781b3f7e10cb4b8371410945a3c,0
456000634,2024-12-25 00:00:00.000',2024-12-25 17:02:15.000',50000,6901,87b698d1edae13c21ce86678de3b8546,0
2934812537,2025-04-27 00:00:00.000',2025-04-27 10:04:58.000',3000,7691,655177b1ef56e0232f6af47c97445043,0
2112406217,2025-06-26 00:00:00.000',2025-06-26 15:07:23.000',1500,8481,ae1d9c64fb65de0f0fa7b969243f8838,0
465356982,2025-04-07 00:00:00.000',2025-04-07 18:58:20.000',10000,10598,9030efc541153c7eb82a2280c59cda34,0
453024373,2025-03-02 00:00:00.000',2025-03-02 06:16:33.000',10000,6112,ef96f13581fbde7f517c33e5b0227cd1,0
453815544,2025-07-05 00:00:00.000',2025-07-05 18:31:20.000',12000,7906,7396a990427aff308edb9bd125ae3fe6,0
453637809,2025-03-09 00:00:00.000',2025-03-09 19:06:04.000',1000,9813,3083f95f2c8a4eab497ce1ca83b91282,0
2112339494,2025-08-23 00:00:00.000',2025-08-23 23:47:15.000',1000,10513,a1a2cf8c721f9b0f88b282741adee4f5,0
2937526973,2025-03-10 00:00:00.000',2025-03-10 15:36:27.000',170000,2865,259e5b008096fdef2d59dc521a87d155,0
455536283,2025-07-04 00:00:00.000',2025-07-04 20:54:19.000',1000,3694,6a5a9cc03197e339c14f6be820ceef11,0
501247811,2025-01-14 00:00:00.000',2025-01-14 08:34:40.000',300000,4100,e033186a1b0a500fcfb636a1c8857b4a,0
456326660,2025-07-12 00:00:00.000',2025-07-12 11:42:59.000',3000,5387,3b6200f28be9543f7d3017e92c5a900d,0
453308233,2025-03-28 00:00:00.000',2025-03-28 14:25:54.000',7000,5799,69a0bd18e16311f6af3690b3214a1fa9,0
453055831,2025-04-10 00:00:00.000',2025-04-10 17:06:35.000',3000,9144,1cacea3e517803f0f3ca2a7a7cee33d5,0
2933493153,2025-05-20 00:00:00.000',2025-05-20 13:15:29.000',17659,2455,90ec7bc8e6a04c227d6b73e17b514c2e,0
2938774348,2025-04-04 00:00:00.000',2025-04-04 15:52:18.000',26000,2768,5f58d24e7a08c46652739eab864f77b0,0
456591642,2025-05-08 00:00:00.000',2025-05-08 11:01:33.000',10000,5441,59fb538d5c6a9b5853b5787a29c02102,0
2935290201,2025-02-15 00:00:00.000',2025-02-15 01:05:31.000',2000,10602,95e42a8c87668a7e2de56c5a469f1444,0
2938139457,2024-12-26 00:00:00.000',2024-12-26 18:30:17.000',41800,3957,815b10f704e16efbc0ecba3afce826e8,0
453720887,2025-05-24 00:00:00.000',2025-05-24 08:09:53.000',11000,8235,dafafedfde736200374c7645f5f4be65,0
2112406217,2025-06-26 00:00:00.000',2025-06-26 15:20:22.000',1500,8342,6b1fa667c963f90fb693fd826476be1c,0
453308233,2025-07-31 00:00:00.000',2025-07-31 21:19:15.000',15103,9829,1a5de80a45e3dfc6735ff42948a3d0e6,0
453308233,2025-03-28 00:00:00.000',2025-03-28 16:43:09.000',2000,12691,1a5de80a45e3dfc6735ff42948a3d0e6,0
2938774348,2025-02-28 00:00:00.000',2025-02-28 20:14:30.000',53000,12950,4c34405799f0b658672c5c9bcfd0b289,0
2937856609,2024-12-06 00:00:00.000',2024-12-06 10:28:56.000',2000,899,d97536a94a2ad4f25e33a1224128a766,0
452171932,2025-02-08 00:00:00.000',2025-02-08 15:54:37.000',10000,2981,e4d9640eef125c0ddcc992c67665e3e9,0
2937708912,2025-03-11 00:00:00.000',2025-03-11 18:43:07.000',73700,7764,983db632df246c6a15e215f6288c6b05,0
452718092,2025-07-29 00:00:00.000',2025-07-29 10:00:12.000',16000,12866,f7492eccd201d138a6381c4c09c562e9,0
2937764287,2025-05-17 00:00:00.000',2025-05-17 12:38:53.000',1000,13011,ef8fbc05a5c7b7f022d47b72654a9e1a,0
2933375279,2025-01-15 00:00:00.000',2025-01-15 10:26:13.000',2000,10271,0c1de05ea765df1559aabe6d5e076133,0
2933725046,2025-07-11 00:00:00.000',2025-07-11 14:38:48.000',2600,12735,2b9cee5b40a11b69999e13f14fb5b497,0
456175450,2025-07-03 00:00:00.000',2025-07-03 10:04:35.000',7000,2780,ba51c27740a3fa59e298274df7380ef2,0
2112334789,2025-04-08 00:00:00.000',2025-04-08 13:50:23.000',20000,5042,d5b85ff949eb8ac79d7dbc91932e892c,0
2937827669,2025-01-29 00:00:00.000',2025-01-29 16:05:40.000',20000,2882,e2764316c0e77eb866047a877c06be91,0
2937759666,2025-05-31 00:00:00.000',2025-05-31 18:07:14.000',20000,3912,22b84292f0ebce65ad0808342615a03b,0
2684371840,2025-08-18 00:00:00.000',2025-08-18 23:43:15.000',20000,12172,49bd05dbeb272e3330af9d0fb3787021,0
456088424,2025-07-01 00:00:00.000',2025-07-01 20:06:32.000',93000,2525,6f880f102c810714aaa434bde279d6e6,0
2933375279,2025-01-16 00:00:00.000',2025-01-16 07:31:34.000',5000,5715,0c1de05ea765df1559aabe6d5e076133,0
456088423,2025-05-11 00:00:00.000',2025-05-11 14:20:54.000',30000,9065,3baa3e1eeeeb453b0cfc0114f514770d,0
455852784,2025-04-10 00:00:00.000',2025-04-10 14:30:25.000',6000,9552,645fa6b90343b8d1ae1790a55abfde89,0
2933437493,2025-01-03 00:00:00.000',2025-01-03 22:16:42.000',21652.55,10014,32ff515b9364284f2ef68079ef412f96,0
453005511,2025-04-25 00:00:00.000',2025-04-25 14:05:16.000',3000,11261,fddcdf0dd6e750706bfe48338897cdf3,0
465356982,2025-07-08 00:00:00.000',2025-07-08 17:24:06.000',5000,10875,9030efc541153c7eb82a2280c59cda34,0
2933725046,2025-07-06 00:00:00.000',2025-07-06 19:31:25.000',3000,11715,639bd8a0613721b132d1778ea861238c,0
