transid,transdate,cst_dim_id,monthly_os_changes,monthly_phone_model_changes,last_phone_model_categorical,last_os_categorical,logins_last_7_days,logins_last_30_days,login_frequency_7d,login_frequency_30d,freq_change_7d_vs_mean,logins_7d_over_30d_ratio,avg_login_interval_30d,std_login_interval_30d,var_login_interval_30d,ewm_login_interval_7d,burstiness_login_interval,fano_factor_login_interval,zscore_avg_login_interval_7d
b2a161f6-c1d8-4f45-aa02-2ea2f07f7471,2025-04-02 00:00:00.000',2938055402,2,2,"iPhone17,1",iOS/18.3.1,0,7,0,0.2333333333,-1,0,199277.1429,284741.6802,81077824457,-1,0.1765727556,406859.6292,-1
8b8d58bc-9e82-4836-8e97-9d52daf3f399,2025-01-06 00:00:00.000',454192001,1,1,"iPhone13,2",iOS/18.1.1,24,85,3.428571429,2.833333333,0.2100840336,0.2823529412,31827.69231,39255.78205,1541016425,12788.41815,0.1044981244,48417.47274,-0.1807952142
ce79ecb2-f5b4-49dd-ac6c-99ba3f7ff923,2025-04-02 00:00:00.000',2685329878,1,1,Xiaomi Redmi Note 8 Pro,Android/11,15,53,2.142857143,1.766666667,0.2129380054,0.2830188679,41826.08696,65311.34126,4265571298,94880.91635,0.2192068141,101983.5134,-0.03815265762
1b44241a-5835-4189-a2d4-3dc391f4674e,2025-01-06 00:00:00.000',453005511,1,1,Vivo V2027,Android/12,9,49,1.285714286,1.633333333,-0.2128279883,0.1836734694,45880.32787,49124.85691,2413251567,87027.57554,0.03415107344,52598.83001,0.3019280475
aa7c0f59-96f6-4bd6-a96d-7379b9ef1bcd,2025-01-06 00:00:00.000',465356982,2,2,OPPO CPH2477,Android/12,11,56,1.571428571,1.866666667,-0.1581632653,0.1964285714,45843.87097,59666.90049,3560139014,10731.32123,0.1310106005,77657.90583,0.1553982016
9a2dc2ec-b06e-4efa-9bef-08943fd944f9,2025-01-06 00:00:00.000',2937833270,1,1,"iPhone16,1",iOS/17.5.1,7,46,1,1.533333333,-0.347826087,0.152173913,55380,113070.9574,12785041412,243085.5202,0.3424792492,230860.2638,0.3083904196
cab2caba-f2d7-4f0a-ad9a-21a675c5934b,2025-04-02 00:00:00.000',456064118,1,2,Vivo V2201,Android/14,1,21,0.1428571429,0.7,-0.7959183673,0.04761904762,120393.913,139575.312,19481267725,-1,0.07378334482,161812.7298,-1
109cf245-6069-48c3-81c8-cb919d8f6db6,2025-04-02 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,20,86,2.857142857,2.866666667,-0.003322259136,0.2325581395,30026.875,31793.80858,1010846264,14143.1369,0.02858159235,33664.71748,-0.03372160197
e21bfdd0-90b0-4981-94da-72ff359faa12,2025-05-14 00:00:00.000',2937833270,1,1,"iPhone16,1",iOS/18.2.1,8,24,1.142857143,0.8,0.4285714286,0.3333333333,99715.55556,80186.78432,6429920379,104083.3329,-0.1085520691,64482.62103,-0.5763131519
6760c90e-8127-42bc-b2f6-64f27ab000e6,2025-01-06 00:00:00.000',2095839711,1,1,"iPhone17,2",iOS/18.1.1,18,59,2.571428571,1.966666667,0.3075060533,0.3050847458,43216.61538,55230.05959,3050359482,24962.50757,0.122029964,70583.02588,-0.1472157208
853d7e9d-397d-4374-aee9-29aba58dead5,2025-01-06 00:00:00.000',453561213,1,1,"iPhone16,1",iOS/18.0.1,2,5,0.2857142857,0.1666666667,0.7142857143,0.4,553188,443363.4411,"1,97E+11",220560,-0.110204606,355342.3807,-0.7502377714
5101f258-b6c8-4451-80fc-15dd80d99f21,2025-04-02 00:00:00.000',452910230,2,2,"iPhone14,2",iOS/18.1,8,39,1.142857143,1.03,-0.1208791209,0.2051282051,67039.02439,95308.55092,9083719879,120828.6716,0.1741296504,135498.9868,-0.3424863899
0280c265-169b-47a4-9491-2c72037c7551,2025-01-06 00:00:00.000',456326660,1,1,"iPhone14,5",iOS/16.6.1,12,39,1.714285714,1.03,0.3186813187,0.3076923077,57348.94737,67076.54324,4499262653,11990.12228,0.07818008853,78454.14536,-0.1416542085
bf54f684-fb04-4999-a01e-94fe451b720a,2025-04-02 00:00:00.000',2937932020,2,2,OPPO CPH2477,Android/12,16,39,2.285714286,1.03,0.7582417582,0.4102564103,46749.67742,99478.51757,9895975459,11891.22608,0.3605928402,211680.0801,-0.1694202711
adefee89-e852-4f60-a2d1-d747c223ad56,2025-04-02 00:00:00.000',456000634,1,1,Samsung SM-A536E,Android/14,6,19,0.8571428571,0.6333333333,0.3533834586,0.3157894737,132551.4286,142645.7919,20347821943,25311.40271,0.03668046973,153508.8845,-0.2738211065
ce9eb4a9-9161-42c7-8a3e-f6c08fb319d2,2025-05-14 00:00:00.000',452171932,3,2,"iPhone14,7",iOS/18.4.1,25,102,3.571428571,3.04,0.05042016807,0.2450980392,24004.13793,40463.85806,1637323809,2871.274278,0.2553161437,68210.06501,-0.1092737604
8eb8a413-24a7-4db3-9086-63183ead7c25,2025-05-14 00:00:00.000',453720887,2,1,Samsung_sm-s921b,Android/15,16,47,2.285714286,1.566666667,0.4589665653,0.3404255319,47382.10526,50027.76182,2502776953,8661.814265,0.02716004687,52821.14289,-0.4596269037
3ed36031-057e-444f-acdf-1736d379ef2f,2025-01-06 00:00:00.000',2938167961,1,1,"iPhone14,7",iOS/18.1.1,8,31,1.142857143,1.033333333,0.1059907834,0.2580645161,76562,116174.4674,13496506879,46960.78764,0.2055265822,176282.0574,0.07959211378
854bdba8-eec1-4cd3-aba9-8a8634824a89,2025-01-06 00:00:00.000',453148036,1,1,ASUS_X00TDB,Android/9,0,2,0,0.06666666667,-1,0,516180,-1,-1,-1,-1,-1,-1
51a66de6-4fed-4620-97dd-a9973a4abd1d,2025-05-14 00:00:00.000',455852784,1,1,Xiaomi_21081111rg,Android/14,16,90,2.285714286,3,-0.2380952381,0.1777777778,29235.15152,40541.95681,1643650262,7130.001093,0.1620417579,56221.71177,0.1762334393
a7c02dbf-c1e4-4d28-a60f-3b1b3477468e,2025-01-06 00:00:00.000',2937708912,2,2,Xiaomi 2303CRA44A,Android/13,4,34,0.5714285714,1.133333333,-0.4957983193,0.1176470588,58281.33333,96462.45529,9305005280,142525.036,0.2467376707,159656.6988,0.33483148
91ea19e9-3bd6-4394-a6c5-9fc7d64e79ec,2025-04-02 00:00:00.000',453561213,2,1,"iPhone16,1",iOS/18.3.2,3,7,0.4285714286,0.2333333333,0.8367346939,0.4285714286,418610,452898.8349,"2,05E+11",20460,0.03934421954,489996.3084,-0.8916340005
68d9e923-d9ff-4205-9d78-2629502195fd,2025-04-02 00:00:00.000',2684218560,1,1,"iPhone15,2",iOS/18.0,18,38,2.571428571,1.266666667,1.030075188,0.4736842105,74922.63158,121612.5232,14789605798,1558.84163,0.2375650894,197398.376,-0.3470737456
d3bc6c43-fbe4-4fd6-9643-7b17ffb895eb,2025-04-02 00:00:00.000',2937859498,1,1,"iPhone15,4",iOS/17.5.1,4,32,0.5714285714,1.066666667,-0.4642857143,0.125,61083.87097,80450.848,6472338945,132127.7698,0.1368355212,105958.2316,0.1612926321
22bf113b-eb24-44f6-9c4f-17474ecf9338,2025-04-02 00:00:00.000',2937748911,1,1,Samsung SM-A155F,Android/14,7,23,1,0.7666666667,0.3043478261,0.3043478261,113589.6,172902.2611,29895191904,26231.43402,0.2070308765,263185.9951,-0.3284491459
e3273730-3cfc-4653-9e55-327806c3f5a2,2025-01-06 00:00:00.000',451440221,1,1,Vivo V2027,Android/12,5,18,0.7142857143,0.6,0.1904761905,0.2777777778,93326.89655,235853.3656,55626810065,8255.441073,0.4329739217,596042.6428,-0.2057290827
a39a898b-8ed9-4f6d-a5e0-6e98246f08c0,2025-05-14 00:00:00.000',483362542,1,1,Xiaomi M2006C3LG,Android/10,41,53,5.857142857,1.766666667,2.315363881,0.7735849057,45328.125,146009.4271,21318752796,5180.205342,0.5261972937,470320.6408,-0.2193120379
8bda78cf-145b-4909-9d56-7940b6764c4c,2025-06-22 00:00:00.000',452358365,1,1,"iPhone16,2",iOS/17.6.1,0,13,0,0.4333333333,-1,0,114990,128818.1699,16594120906,-1,0.05671741821,144309.2522,-1
e270e79f-af9d-4a9b-9815-c2a5ec196f0e,2025-06-13 00:00:00.000',456167524,2,1,"iPhone15,2",iOS/18.5,16,60,2.285714286,2,0.1428571429,0.2666666667,42728.0597,43932.03871,1930024025,24611.87896,0.01389311838,45169.94309,-0.1262873262
2a25ebd0-3706-4dc9-b383-41038262a588,2025-05-02 00:00:00.000',2937782448,1,1,Realme RMX3771,Android/14,3,11,0.4285714286,0.3666666667,0.1688311688,0.2727272727,223070,169324.4491,28670769055,207941.5385,-0.1369681734,128528.1259,-0.3532271939
c6eb4009-1518-437b-b118-8f95e098657a,2025-01-17 00:00:00.000',2112686417,1,1,OPPO CPH2531,Android/14,1,23,0.1428571429,0.7666666667,-0.8136645963,0.04347826087,113722.5,159182.2235,25338980289,-1,0.166577269,222814.1334,-1
7f23858c-e572-44ed-b34e-e0ec5d3cc29d,2025-03-31 00:00:00.000',2685329878,1,1,Xiaomi Redmi Note 8 Pro,Android/11,14,51,2,1.07,0.1764705882,0.2745098039,40581.17647,65137.36291,4242876046,8665.709751,0.2322789038,104552.8103,-0.1301336239
b366a587-9d9a-4db4-b7a1-f50e00b1ed18,2024-12-25 00:00:00.000',2938634257,1,1,OnePlus BE2029,Android/11,6,6,0.8571428571,0.2,3.285714286,1,2952,4728.479671,22358520,8242.491053,0.231298011,7574.02439,0
b1c3c486-20bf-4987-9459-567fe25744be,2025-05-02 00:00:00.000',452718092,4,2,Xiaomi_poco_f2_pro,Android/12,25,123,3.571428571,4.01,-0.1289198606,0.2032520325,20411.57143,28460.73181,810013255.1,25968.43544,0.1646977909,39684.02227,0.07039272865
a2c52ffb-7ddf-47d0-bc96-dce5fd9f39cc,2025-03-31 00:00:00.000',453055831,1,2,Xiaomi M2102J20SG,Android/13,2,70,0.2857142857,2.333333333,-0.8775510204,0.02857142857,35098.30986,68927.77062,4751037563,18120,0.3252017245,135363.7136,-0.2463203105
07840267-7b97-437f-9c19-94dd16d5babe,2025-01-17 00:00:00.000',455956619,1,1,"iPhone17,1",iOS/18.1.1,5,27,0.7142857143,0.9,-0.2063492063,0.1851851852,78382.28571,97399.21099,9486606301,77046.90191,0.108185023,121029.9778,0.4106574774
9b2967bd-95a8-4e7f-a7d1-4b3209951fd8,2025-05-02 00:00:00.000',497439421,1,1,"iPhone16,1",iOS/18.3.1,9,70,1.285714286,2.333333333,-0.4489795918,0.1285714286,37024.86486,82108.15893,6741749762,7609.866877,0.3784281858,182087.0863,-0.03787522343
c45eb2e1-adb2-47c0-b631-d786d618cd72,2025-01-17 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,16,67,2.285714286,2.233333333,0.02345415778,0.2388059701,38060.8,50707.28285,2571228534,20805.29827,0.1424665538,67555.81949,-0.08907596199
87df6984-3edc-4258-ab76-4cf52689d776,2025-01-17 00:00:00.000',456000634,1,1,Samsung SM-A536E,Android/14,3,24,0.4285714286,0.8,-0.4642857143,0.125,115497.6,146857.0779,21567001344,351540,0.1195308511,186731.1645,0.9566607341
8ac9435a-ad39-463b-bb01-3419323b442a,2025-05-02 00:00:00.000',2937932347,1,1,Samsung SM-A022G,Android/11,2,16,0.2857142857,0.5333333333,-0.4642857143,0.125,148836,202572.6661,41035685040,161160,0.1529178739,275710.749,0.06083742806
f72a6f90-cad5-4f7c-b314-d97cb00a3891,2024-12-25 00:00:00.000',2933083574,1,1,Xiaomi 2209116AG,Android/11,26,48,3.714285714,1.06,1.321428571,0.5416666667,49166.80851,78051.15761,6091983205,38143.86078,0.2270461475,123904.3857,-0.3654886024
32d445d1-ee0b-42f5-8a23-ca65882e1aaa,2025-03-31 00:00:00.000',456065880,1,2,Xiaomi_m2007j3sg,Android/12,0,19,0,0.6333333333,-1,0,66282.85714,84330.30447,7111600251,-1,0.1198264954,107291.6974,-1
fb841702-e0b9-4f4f-b857-6adbac7fa621,2024-12-25 00:00:00.000',465356982,1,1,OPPO CPH2477,Android/12,21,59,3,1.966666667,0.5254237288,0.3559322034,45823.80952,52550.15397,2761518682,8189.671186,0.06837525098,60263.83905,-0.4300236596
191ccb57-ffc1-4147-b45b-3caef2299239,2025-06-13 00:00:00.000',497439421,2,1,"iPhone16,1",iOS/18.5,24,40,3.428571429,1.333333333,1.571428571,0.6,60511.91489,98412.08026,9684937542,6328.400773,0.2384798176,160050.0919,-0.5123240082
597bab25-b897-4bb1-a70d-2355fc9cad26,2025-05-02 00:00:00.000',499678068,1,1,HONOR WDY-LX1,Android/14,17,17,2.428571429,0.5666666667,3.285714286,1,160591.7647,558038.3862,311406840503,39555.13474,0.5530614336,1939120.858,-0.2414919261
58ce2679-1b8a-4fff-84fe-b7c1395698a3,2025-02-07 00:00:00.000',2933375279,1,1,"iPhone14,4",iOS/18.1.1,9,46,1.285714286,1.533333333,-0.1614906832,0.1956521739,58812.2449,65321.07621,4266842997,111853.4439,0.05243419939,72550.24875,0.1550457477
3346baf8-342c-4993-892e-a5194a06789a,2025-01-17 00:00:00.000',2095839711,1,1,"iPhone17,2",iOS/18.1.1,9,56,1.285714286,1.866666667,-0.3112244898,0.1607142857,43351.47541,46377.65402,2150886793,44851.78106,0.03372571018,49615.07705,0.06465451203
bf8c9e02-5e58-4002-934d-16c74652b765,2025-01-17 00:00:00.000',454192001,1,1,"iPhone13,2",iOS/18.1.1,31,102,4.428571429,3.04,0.3025210084,0.3039215686,25481.45455,34524.76677,1191959521,7147.875415,0.1507062439,46777.53064,-0.2999427806
999a0e62-8459-45d0-ac28-57e7ce97eb3b,2025-06-13 00:00:00.000',455852784,2,2,Xiaomi_21081111rg,Android/14,15,78,2.142857143,2.06,-0.1758241758,0.1923076923,32263.82022,33550.14251,1125612063,22616.83083,0.01954482351,34887.74902,0.2194295914
95801dbe-220a-492e-ab16-faab1cafc7d1,2024-12-25 00:00:00.000',501247811,2,1,"iPhone14,5",iOS/18.1.1,10,49,1.428571429,1.633333333,-0.1253644315,0.2040816327,45187.61905,54274.57985,2945730018,3867.971457,0.09136094826,65188.87431,0.1869330783
528188da-47c9-42f6-b273-9786b2a2fbfa,2025-06-13 00:00:00.000',456112296,2,1,"iPhone15,4",iOS/18.5,40,129,5.714285714,4.03,0.3289036545,0.3100775194,20950.07299,40854.0677,1669054848,7057.891994,0.322049534,79668.21158,-0.1825464567
de1b1a53-c142-456c-8fbc-a3559bf7a099,2024-12-25 00:00:00.000',456000634,1,1,Samsung SM-A536E,Android/14,2,15,0.2857142857,0.5,-0.4285714286,0.1333333333,99895.71429,108699.5178,11815585180,8220,0.04220520034,118279.2001,-0.8433865771
db987e3b-9cc1-4fba-84b4-2575c519cf07,2025-05-02 00:00:00.000',456064118,1,2,Vivo_v2201,Android/14,15,38,2.142857143,1.266666667,0.6917293233,0.3947368421,68139.47368,99830.65407,9966159492,35882.25699,0.1886715263,146261.1751,-0.3290662829
ad6820d8-0763-4d47-bc0d-6b8f844b17fe,2025-06-13 00:00:00.000',2938218494,2,2,Xiaomi_24048rn6cg,Android/15,7,53,1,1.766666667,-0.4339622642,0.1320754717,41489.52381,142017.8846,20169079534,13510.17982,0.5478163614,486124.633,-0.20053477
b40ac18a-21c2-4e5a-8291-0e101d77eede,2025-03-31 00:00:00.000',497439421,2,1,"iPhone16,1",iOS/18.3.1,9,38,1.285714286,1.266666667,0.01503759398,0.2368421053,58731.89189,118302.1227,13995392232,73370.07745,0.336490312,238292.8896,-0.04931772786
214cf000-6632-4e31-a6e3-a44b99f12a73,2024-12-25 00:00:00.000',2938150265,1,1,"iPhone13,2",iOS/17.7,8,44,1.142857143,1.466666667,-0.2207792208,0.1818181818,61485.95745,138525.1346,19189212920,3997.693374,0.3851745239,312090.9833,-0.1022420974
89e39050-70dd-4802-bb2f-41f825714cb4,2025-03-31 00:00:00.000',2938167961,1,1,"iPhone14,7",iOS/18.3.1,4,5,0.5714285714,0.1666666667,2.428571429,0.8,198608.5714,587731.6907,345428540229,74153.52518,0.494853358,1739242.862,-0.2290306505
c1fc94d1-d547-46f8-bc69-81971177ef48,2025-02-07 00:00:00.000',2938056465,1,1,Xiaomi 2209116AG,Android/11,0,3,0,0.1,-1,0,133830,1484.92424,2205000,-1,-0.9780523213,16.47612643,-1
4bc2ecda-4b8c-4433-b413-39ef14607ddb,2025-06-13 00:00:00.000',452274831,1,1,"iPhone16,1",iOS/17.6.1,4,23,0.5714285714,0.7666666667,-0.2546583851,0.1739130435,106651.2,91387.18639,8351617836,127322.5899,-0.07707603506,78307.77184,0.009287954182
4bda765c-b6a7-4c33-8d90-9db6d7b8b31a,2025-05-02 00:00:00.000',453423845,1,1,Vivo_v2322,Android/14,1,14,0.1428571429,0.4666666667,-0.693877551,0.07142857143,147410,193064.0361,37273722035,-1,0.1340896258,252857.4862,-1
c9e8ba01-cf0f-45e7-acf1-1cbf46a59d88,2025-02-07 00:00:00.000',2937782448,1,1,Realme RMX3771,Android/14,1,13,0.1428571429,0.4333333333,-0.6703296703,0.07692307692,129676.6667,146701.1119,21521216247,-1,0.06159845906,165960.5911,-1
7b394c3d-806a-4b6f-aa5d-8678d3972f55,2025-02-07 00:00:00.000',452171932,1,1,"iPhone14,7",iOS/17.6.1,10,66,1.428571429,2.02,-0.3506493506,0.1515151515,37032.46753,51466.5545,2648806232,11287.41789,0.1630988302,71526.59297,0.264913773
3943f015-de79-4a9c-aa5c-de89c80fe06a,2025-03-31 00:00:00.000',456167524,4,2,"iPhone15,2",iOS/18.3.2,5,34,0.7142857143,1.133333333,-0.3697478992,0.1470588235,67795.26316,112234.5529,12596594863,65675.8645,0.2468440546,185803.4659,0.08464182016
bfb1439a-e578-4cec-b7e4-f0df691d62ea,2025-05-02 00:00:00.000',2937630576,1,1,"iPhone14,7",iOS/18.3.2,12,23,1.714285714,0.7666666667,1.236024845,0.5217391304,92538.62069,141370.9814,19985754369,105132.1302,0.2087659516,215972.0365,-0.2982641346
969be89f-1b51-41f1-a6b6-137ee8984820,2025-05-02 00:00:00.000',2937833270,1,1,"iPhone16,1",iOS/18.2.1,5,23,0.7142857143,0.7666666667,-0.06832298137,0.2173913043,109661.7391,106892.7704,11426064360,87985.0247,-0.01278647465,104193.7183,0.04212876936
2eba2278-51f5-4951-8c86-724346d49556,2025-06-22 00:00:00.000',456175450,3,2,"iPhone15,2",iOS/18.5,18,36,2.571428571,1.02,1.142857143,0.5,74567.36842,151078.7011,22824773933,28314.90158,0.3390767358,306096.0098,-0.3280507821
676851bc-ce73-4736-985a-ba7c50785291,2025-02-07 00:00:00.000',2937859498,1,1,"iPhone15,4",iOS/17.5.1,5,36,0.7142857143,1.02,-0.4047619048,0.1388888889,66445.71429,188505.9378,35534488591,12899.32251,0.4787583156,534789.775,-0.3072885393
914c3b8c-5bfd-490f-8b4e-d537d26a9624,2025-02-07 00:00:00.000',2938000220,1,1,Samsung SM-A515F,Android/13,3,15,0.4285714286,0.5,-0.1428571429,0.2,157072.9412,125637.1702,15784698547,143986.1538,-0.1111943636,100492.7929,0.3971520429
368bfa10-7a9b-4217-9701-d983d2532fdc,2025-05-02 00:00:00.000',2935616240,1,1,"iPhone14,5",iOS/17.6,3,12,0.4285714286,0.4,0.07142857143,0.25,203700,207775.4505,43170637846,238592.3077,0.009904480407,211932.4391,-0.02223554317
ae512939-871b-4472-b030-4e501178efa8,2024-12-29 00:00:00.000',2112800905,2,2,Xiaomi 2312CRAD3C,Android/14,19,114,2.714285714,3.08,-0.2857142857,0.1666666667,23478.04878,43294.27209,1874393996,11136.46795,0.2967730199,79836.02103,0.1681966428
f0a8f36d-12b7-44da-aa9b-cdf90acc180b,2024-12-29 00:00:00.000',2095839711,1,1,"iPhone17,2",iOS/18.1.1,13,59,1.857142857,1.966666667,-0.05569007264,0.2203389831,44404.61538,58664.90345,3441570897,56464.26712,0.1383560167,77504.80141,0.05318997274
e136cb7d-d320-4f7a-836f-ab79fb71097d,2025-04-17 00:00:00.000',2095839711,1,1,"iPhone17,2",iOS/18.3.2,16,45,2.285714286,1.05,0.5238095238,0.3555555556,48156,59471.38002,3536845041,2466.943237,0.1051347716,73445.57358,-0.1870479548
1312c65b-4985-4477-8dd1-1ca52c0b8b04,2025-01-25 00:00:00.000',455840377,1,1,Xiaomi M2007J20CG,Android/11,2,8,0.2857142857,0.2666666667,0.07142857143,0.25,287026.6667,530136.8135,"2,81E+11",120,0.297504909,979160.0351,-0.5411936304
793db2d9-5cc9-4dfd-8200-303bd3e1b16b,2025-05-26 00:00:00.000',2938055402,4,3,"iPhone17,1",iOS/18.4.1,5,27,0.7142857143,0.9,-0.2063492063,0.1851851852,92830.34483,125997.3041,15875320646,161452.2512,0.1515665843,171014.3453,0.1581355674
880a281b-cd23-461c-b8a9-3714b3924d53,2025-01-25 00:00:00.000',2112800905,2,2,Xiaomi 2312CRAD3C,Android/14,12,47,1.714285714,1.566666667,0.09422492401,0.2553191489,54775.29412,92064.82182,8475931417,92524.3692,0.2539464605,154740.0439,-0.2266863625
0c3bb112-4dd9-4b3a-8987-46dd8f500fe7,2024-12-08 00:00:00.000',2938150265,1,1,"iPhone13,2",iOS/17.7,9,26,1.285714286,0.8666666667,0.4835164835,0.3461538462,95922,231801.8373,53732091761,49638.07227,0.4146168872,560164.4228,-0.1050121099
30c7a0cd-5b2d-4112-b7c7-12ff63cc235e,2024-12-08 00:00:00.000',452274831,1,1,"iPhone16,1",iOS/17.6.1,5,20,0.7142857143,0.6666666667,0.07142857143,0.25,135734.2857,121162.2682,14680295246,150345.8574,-0.05672328899,108154.658,-0.04765745804
2995b81c-fd97-40cd-b115-93e1120795d5,2024-12-08 00:00:00.000',452291927,1,1,Samsung SM-S918B,Android/14,2,5,0.2857142857,0.1666666667,0.7142857143,0.4,184192,302240.5233,91349333931,184620,0.2426822173,495946.2622,0.001416090719
e6b8968a-0fd5-4c46-8c56-a1e4663a8b5b,2025-05-26 00:00:00.000',2937833270,1,1,"iPhone16,1",iOS/18.2.1,9,36,1.285714286,1.02,0.07142857143,0.25,73367.36842,75072.64481,5635901998,140081.3344,0.01148798325,76817.5569,-0.0788552
c25ad543-aaca-4723-93b4-0b1bb4dc1866,2025-01-05 00:00:00.000',456003910,1,1,HUAWEI STK-LX1,Android/10,4,12,0.5714285714,0.4,0.4285714286,0.3333333333,131734.2857,214157.7938,45863560646,188060.7194,0.238292557,348152.0426,0.05988908486
3552ede2-464e-4021-8d04-43a13f411489,2025-02-01 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,26,91,3.714285714,3.033333333,0.2244897959,0.2857142857,28187.05882,35305.8156,1246500615,9016.377718,0.1121189872,44222.44346,-0.2206282079
be9ee61d-3a24-4d23-8aa2-3657ce3946ba,2025-05-26 00:00:00.000',453173126,1,1,Xiaomi_2209116ag,Android/13,9,50,1.285714286,1.666666667,-0.2285714286,0.18,51034.28571,58962.26463,3476548650,93853.75759,0.07207479591,68121.82441,0.2245625125
f16519c7-92ed-4ae1-8d2f-489634457edf,2025-06-05 00:00:00.000',2937950344,1,1,"iPhone15,4",iOS/18.3.1,22,60,3.142857143,2,0.5714285714,0.3666666667,44319.04762,81706.18127,6675900057,536.2680876,0.2966638821,150632.7508,-0.2098343312
9caef5ef-66a2-477e-bb13-387a5e24bec2,2025-02-01 00:00:00.000',452262441,1,1,Xiaomi 2203129G,Android/14,12,32,1.714285714,1.066666667,0.6071428571,0.375,78623.22581,151647.6395,22997006563,10665.83159,0.3171239817,292496.3499,-0.2515733094
de1bf72c-b119-434b-bffa-551a2cec382e,2024-12-29 00:00:00.000',456112296,2,1,"iPhone15,4",iOS/18.2,46,181,6.571428571,6.033333333,0.08918705604,0.2541436464,15240.31579,24988.87257,624443752.3,1616.398885,0.2423254651,40973.15048,-0.1233208547
084f2c0c-e082-4758-b092-7b36df376f85,2024-12-29 00:00:00.000',452518788,1,1,Samsung SM-A515F,Android/13,3,13,0.4285714286,0.4333333333,-0.01098901099,0.2307692308,185220,238029.3835,56657987400,67112.30769,0.1247713181,305895.6236,-0.3516372591
e8533656-cafa-4bb2-80dc-a728937f8647,2024-12-29 00:00:00.000',2937827669,2,2,"iPhone14,5",iOS/16.0,11,29,1.571428571,0.9666666667,0.6256157635,0.3793103448,77585,106388.5536,11318524329,51241.61627,0.1565635549,145885.4718,-0.2475172292
6ca153d2-ccf3-46d6-93af-88dd6bf187e7,2025-05-26 00:00:00.000',2112587265,1,1,Huawei_jln-lx1,Android/12,5,17,0.7142857143,0.5666666667,0.2605042017,0.2941176471,103737.7778,189299.473,35834290472,98236.21736,0.2919823162,345431.4449,-0.1598936188
f1b475f9-6b3f-4bf8-87fb-7fce93717cfe,2025-01-25 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,29,80,4.142857143,2.666666667,0.5535714286,0.3625,34097.85714,45538.98402,2073799065,10433.34656,0.1436662568,60819.04375,-0.3294037979
c9f2a706-332c-4aba-9e1a-abc629d4b027,2025-01-05 00:00:00.000',456508483,1,1,"iPhone15,3",iOS/17.5.1,30,68,4.285714286,2.266666667,0.8907563025,0.4411764706,34889.25,49363.90543,2436795159,13166.11472,0.1717995647,69843.72433,-0.388367144
28c2921b-1394-4044-b5d7-13e73ee61765,2024-12-29 00:00:00.000',452171932,1,1,"iPhone14,7",iOS/17.6.1,22,88,3.142857143,2.933333333,0.07142857143,0.25,28586.25,36908.12677,1362209822,12973.74407,0.1270624621,47652.62396,-0.0941478675
532ecad4-2304-4c50-aabd-fec374cfa2f1,2025-02-01 00:00:00.000',2933083574,1,1,Xiaomi 2209116AG,Android/11,0,28,0,0.9333333333,-1,0,58147.89474,98651.65365,9732148768,-1,0.258315533,167368.8929,-1
fd8d27c4-2815-4b5b-9ede-354516332ddb,2024-12-29 00:00:00.000',2934704401,2,2,"iPhone14,5",iOS/17.6.1,22,67,3.142857143,2.233333333,0.407249467,0.328358209,40751.14286,58405.65395,3411220413,42653.10188,0.1780464039,83708.58273,-0.271348485
2e35b612-bedb-42c4-9c20-e452a70ce71a,2024-12-29 00:00:00.000',2937649420,2,1,"iPhone13,3",iOS/18.1.1,4,28,0.5714285714,0.9333333333,-0.387755102,0.1428571429,89615.55556,161190.7413,25982455087,292319.5683,0.285380338,289932.4222,0.669917165
7cd33308-f716-4cf5-b33b-f4904e36cb5f,2025-01-25 00:00:00.000',2096229005,1,1,Samsung SM-S918B,Android/14,17,82,2.428571429,2.733333333,-0.1114982578,0.2073170732,29730.92784,36546.65899,1335658284,65440.70662,0.1028361394,44924.87725,0.1415744232
e36c0bb6-8217-4629-8dcc-5cea20d9a9f2,2025-01-25 00:00:00.000',2937912805,2,2,"iPhone14,5",iOS/18.1.1,6,18,0.8571428571,0.6,0.4285714286,0.3333333333,149273.3333,168601.7319,28426544000,54269.87159,0.06080501644,190432.8346,-0.5755417352
76e3f93a-0fcd-4ded-b031-67304b135482,2025-04-17 00:00:00.000',455852784,1,2,Xiaomi_21081111rg,Android/14,20,58,2.857142857,1.933333333,0.4778325123,0.3448275862,41560,43256.41619,1871117541,11196.1149,0.0200010359,45022.07751,-0.2903858835
594be471-51b4-41c0-8cc5-807c69691d4a,2024-12-29 00:00:00.000',501247811,2,1,"iPhone14,5",iOS/18.1.1,20,56,2.857142857,1.866666667,0.5306122449,0.3571428571,44872.13115,53496.72754,2861899857,27890.93808,0.08767608473,63779.00456,-0.497414087
a678c073-257c-4fd6-bb33-987ec97dfa36,2025-01-05 00:00:00.000',456156194,2,2,Samsung SM-S911B,Android/14,5,38,0.7142857143,1.266666667,-0.4360902256,0.1315789474,68737.14286,82727.01656,6843759270,321411.2773,0.09236425146,99564.20918,0.8287239162
